ts_ms,open,high,low,close,volume
1748736000000,85.518,85.5243,85.517,85.5243,3
1748822400000,85.518,85.6217,85.2667,85.3658,22236
1748908800000,85.3659,85.8038,85.2801,85.7088,18745
1748995200000,85.7089,86.0556,85.5134,85.9028,25702
1749081600000,85.9029,86.0358,85.5375,85.8775,25645
1749168000000,85.8776,85.988,85.3965,85.7579,28452
1749340800000,85.778,85.7853,85.778,85.7853,2
1749427200000,85.779,85.8957,85.4751,85.756,18394
1749513600000,85.6658,85.7042,85.4921,85.6528,18903
1749600000000,85.6529,85.657,85.18,85.4698,19584
1749686400000,85.4699,85.7342,85.3784,85.6884,24003
1749772800000,85.6885,86.2534,85.2462,85.2462,35861
1749945600000,86.101,86.101,86.101,86.101,1
1750032000000,86.1083,86.2524,85.7046,86.1042,27360
1750118400000,86.1043,86.6248,85.6956,86.3549,27950
1750204800000,86.355,86.6397,86.2507,86.6137,39024
1750291200000,86.6138,86.9079,86.3238,86.5838,30556
1750377600000,86.7371,86.7687,86.3085,86.3085,19693
1750550400000,86.573,86.5803,86.573,86.5803,2
1750636800000,86.574,87.0294,85.85,86.233,35716
1750723200000,86.3546,86.5804,85.8318,85.9048,26683
1750809600000,85.9736,86.1374,85.7242,85.9891,20176
1750896000000,85.9548,86.1365,85.4714,85.6664,33183
1750982400000,85.6732,85.7904,85.3312,85.3312,26534
1751155200000,85.448,85.4553,85.448,85.4553,2
1751241600000,85.449,85.9336,84.6294,85.7038,20236
1751328000000,85.7039,85.7973,85.4465,85.6428,20439
1751414400000,85.7306,85.8342,85.3609,85.6966,21165
1751500800000,85.6967,85.7,85.1526,85.3191,26454
