ts_ms,open,high,low,close,volume
1745280000000,140.867,143.22,139.88,142.694,252086
1745366400000,142.71,143.573,141.52,143.195,267332
1745452800000,143.191,143.335,142.276,142.847,221479
1745539200000,142.848,144.029,142.818,143.657,217825
1745712000000,143.613,143.873,143.44,143.846,5525
1745798400000,143.84,143.895,141.962,142.181,202486
1745884800000,142.18,142.759,141.967,142.255,202662
1745971200000,142.236,143.192,142.17,143.017,208429
1746057600000,143.017,145.733,142.875,145.405,204894
1746144000000,145.407,145.92,143.72,144.959,234238
1746316800000,144.664,144.987,144.506,144.645,5261
1746403200000,144.647,144.795,143.535,143.701,195282
1746489600000,143.699,144.273,142.347,143.086,205247
1746576000000,143.084,144.001,142.744,143.861,214574
1746662400000,143.855,146.18,143.441,145.945,225545
1746748800000,145.945,146.184,144.821,145.354,181390
1746921600000,146.112,146.18,145.696,145.835,6408
1747008000000,145.836,148.645,145.714,148.254,236865
1747094400000,148.251,148.274,147.3,147.518,206136
1747180800000,147.521,147.666,145.6,146.635,224651
1747267200000,146.638,146.747,145.406,145.564,206278
1747353600000,145.571,146.1,144.921,145.578,172189
1747526400000,145.181,145.445,145.125,145.233,2432
1747612800000,145.238,145.344,144.656,144.973,203295
1747699200000,144.979,145.511,144.085,144.317,194959
1747785600000,144.313,144.39,143.28,143.691,227356
1747872000000,143.683,144.331,142.8,143.854,217600
1747958400000,143.862,144.011,142.418,142.52,206607
1748131200000,142.436,143.078,142.349,142.823,6306
1748217600000,142.815,143.034,142.222,142.626,132020
1748304000000,142.617,144.46,142.1,144.132,197064
1748390400000,144.128,146.019,143.84,145.717,206120
1748476800000,145.725,146.284,143.739,143.749,225142
1748563200000,143.756,144.443,143.43,143.99,215171
1748736000000,143.851,144.02,143.719,143.79,4592
1748822400000,143.797,143.797,142.37,142.423,214888
1748908800000,142.43,144.109,142.418,143.818,186455
1748995200000,143.815,144.394,142.52,142.722,190523
1749081600000,142.718,143.979,142.56,143.551,217541
1749168000000,143.555,145.089,143.526,144.844,191482
1749340800000,144.799,144.799,144.594,144.689,3544
1749427200000,144.689,144.944,143.97,144.56,170613
1749513600000,144.564,145.288,144.394,144.838,192273
1749600000000,144.84,145.463,144.11,144.183,204675
1749686400000,144.168,144.345,143.067,143.09,221549
1749772800000,143.097,144.483,142.786,144.01,244910
1749945600000,144.091,144.091,144.091,144.091,1
1750032000000,144.54,144.878,143.64,144.683,203029
1750118400000,144.684,145.436,144.384,145.387,214021
1750204800000,145.39,145.441,144.323,144.95,212577
1750291200000,144.957,145.769,144.729,145.228,172198
1750377600000,145.226,146.216,145.11,146.092,176101
1750550400000,146.575,146.638,146.201,146.208,6206
1750636800000,146.204,148.029,145.695,145.917,244087
1750723200000,145.917,145.936,144.51,144.929,215502
1750809600000,144.934,145.952,144.605,144.911,191994
1750896000000,144.912,144.964,143.748,144.682,218017
1750982400000,144.668,144.95,144.17,144.651,203295
1751155200000,144.315,144.658,144.315,144.501,4922
1751241600000,144.502,144.76,143.77,143.802,206047
1751328000000,143.803,143.933,142.679,143.37,218074
1751414400000,143.371,144.245,143.313,143.52,196817
1751500800000,143.513,145.233,143.44,144.706,185266
1751587200000,144.709,144.793,144.17,144.468,136544
1751760000000,144.386,144.626,144.363,144.483,3778
1751846400000,144.488,146.243,144.222,145.875,186363
1751932800000,145.876,146.978,145.827,146.865,214241
1752019200000,146.863,147.18,146.067,146.104,197537
1752105600000,146.101,146.785,145.752,146.275,193217
1752192000000,146.266,147.526,146.243,147.415,201959
1752364800000,147.128,147.565,147.128,147.292,6150
1752451200000,147.291,147.885,146.847,147.781,164540
1752537600000,147.778,149.02,147.547,148.775,181205
1752624000000,148.767,149.187,146.906,147.991,200147
1752710400000,147.995,149.082,147.989,148.44,190965
1752796800000,148.437,148.884,148.176,148.827,163877
1752969600000,147.9,148.659,147.9,148.45,5222
1753056000000,148.445,148.561,147.08,147.396,157631
1753142400000,147.395,147.947,146.239,146.758,166203
1753228800000,146.765,147.211,146.107,146.343,189037
1753315200000,146.343,147.23,145.851,147.003,189771
1753401600000,147.005,147.936,146.811,147.664,176972
1753574400000,147.688,147.873,147.612,147.778,4787
1753660800000,147.78,148.632,147.515,148.455,183477
1753747200000,148.455,148.809,148.153,148.419,185024
1753833600000,148.41,149.528,147.798,149.219,211327
1753920000000,149.222,150.874,148.585,150.806,207836
1754006400000,150.805,150.916,147.28,147.36,239421
1754179200000,147.233,147.38,147.048,147.344,6022
1754265600000,147.34,148.088,146.69,146.79,202092
1754352000000,146.78,147.837,146.61,147.525,183405
1754438400000,147.522,147.885,146.972,147.197,178614
1754524800000,147.187,147.713,146.687,146.8,206254
1754611200000,146.798,147.902,146.719,147.728,175740
1754784000000,147.477,147.784,147.477,147.652,3189
1754870400000,147.653,148.253,147.347,148.148,152380
1754956800000,148.149,148.518,147.575,147.768,185206
1755043200000,147.766,148.169,147.083,147.115,170324
1755129600000,147.116,147.964,146.21,147.678,197041
1755216000000,147.679,147.723,146.736,147.14,163502
1755388800000,147.148,147.38,147.073,147.226,5808
1755475200000,147.226,147.987,147.114,147.916,219601
1755561600000,147.918,148.111,147.439,147.733,225899
1755648000000,147.737,147.811,146.865,147.297,225650
1755734400000,147.298,148.45,147.249,148.383,230547
1755820800000,148.379,148.778,146.568,146.904,243899
1755993600000,146.842,147.298,146.818,147.263,7419
1756080000000,147.263,147.937,147.092,147.809,217322
1756166400000,147.809,147.906,146.982,147.467,271950
1756252800000,147.477,148.183,147.195,147.33,253393
1756339200000,147.331,147.487,146.655,146.827,263345
1756425600000,146.825,147.409,146.75,147.04,278968
1756598400000,147.022,147.185,146.954,147.112,5454
1756684800000,147.118,147.379,146.78,147.085,221050
1756771200000,147.086,148.94,147.084,148.582,323873
1756857600000,148.574,149.137,147.875,147.973,298523
1756944000000,147.968,148.778,147.789,148.416,295347
